-0.52965,-0.39747,1.29928
-0.04818,-0.58851,1.18358
0.59081,0.46166,0.97376
0.7299,0.48687,1.46498
0.67251,-0.09297,0.97572
0.3632,-0.04643,0.7051
0.51591,0.18431,0.96395
0.17548,-0.12885,1.10808
0.78534,-0.07455,0.54626
-0.77379,0.01267,0.69922
-0.95373,-0.4605,1.44537
-1.52761,-0.11819,1.55616
-0.54035,0.06697,1.33065
-0.48782,0.5373,1.15809
-0.10751,-0.33153,1.17083
0.24065,-0.32474,0.98356
0.56844,0.29001,0.4894
1.26487,0.09316,0.99042
1.01392,-0.14922,0.86982
0.54801,-0.1754,1.04631
1.02365,0.2008,1.13848
0.74352,0.51402,0.91198
-0.28551,-0.02994,1.12083
-0.99653,0.23183,1.26104
-1.53928,0.05146,1.54047
-0.54618,-0.20352,1.54538
-0.06179,-0.15601,0.61098
0.07529,-0.25104,0.56783
-0.31955,-0.1851,0.94924
0.40892,0.2551,1.21986
1.2211,0.23862,0.71687
0.87775,-0.00867,0.86884
0.65889,0.3705,1.25711
0.21536,0.26092,1.22378
0.0179,-0.01061,1.65421
0.0714,-0.13079,1.07376
-0.46545,-0.06291,0.70412
-0.78741,-0.47699,1.07376
-0.65707,-0.34995,1.02964
-0.40807,-0.15795,0.60019
-0.25925,-0.1977,0.59039
-0.19408,-0.3839,1.21201
-0.01809,0.38117,1.313
0.74838,0.31523,1.25123
0.91082,0.05243,1.21005
0.42934,-0.01448,1.0218
0.37876,-0.01836,0.86002
0.28636,0.13195,1.11691
0.08891,-0.16667,0.99533
0.19493,-0.33056,0.96787
-0.91094,-0.16085,0.91198
-1.07337,0.04661,0.94336
-0.72516,0.13583,1.28163
-0.37694,-0.19964,1.26006
-0.45962,-0.00285,1.18162
0.09085,-0.23455,1.13652
-0.07833,0.50336,1.07769
0.59081,-0.10558,0.94336
1.6374,0.2968,1.17868
0.85537,-0.28692,0.97768
1.23666,0.18043,0.89826
0.49549,0.29971,0.74236
-0.30885,-0.32474,0.88355
